PMERELG	clswrkr	GEDIV	A_ERNLWT	educ	marstat	sex	union	ERN_SRCE	ERN_VAL	WEWKRS	WEXP	WEMIND	WEIND	WEMOCG	POCCU2	occ	ind	PMHRUSLT	race	hispanic	age	disabled	HEFAMINC	PTFT	hrwage
1	1	7	14094.96	43	1	2	2	1	24000	3	5	10	16	17	40	5	9	40	1	2	46	2	13	2	15.625
1	1	7	15647.43	43	1	2	2	1	29120	2	7	9	13	10	25	2	10	25	1	2	32	2	16	1	18
1	1	7	12412.62	39	4	1	2	1	34000	1	1	4	5	21	49	9	4	40	2	2	55	2	13	2	17
1	1	7	11024.09	39	1	1	2	1	30000	1	1	4	5	21	49	9	4	40	2	2	60	2	14	2	13.75
1	1	7	12130.96	39	5	1	2	1	48000	1	1	3	3	19	43	7	3	40	1	1	51	2	7	2	25
1	1	7	18197.38	39	7	2	2	1	27040	1	1	4	5	17	40	5	4	40	1	2	21	2	14	2	13
1	1	7	0	43	1	1	0	1	48000	1	1	7	10	17	40	5	7	40	1	1	34	2	12	2	NA
1	1	7	0	37	7	2	0	1	13200	1	1	5	7	16	39	4	5	40	1	1	18	2	13	2	NA
1	1	7	0	38	1	1	0	1	12000	1	1	3	3	19	44	7	3	50	1	1	26	2	12	2	NA
1	1	7	0	40	7	2	0	1	59000	1	1	4	4	21	49	9	4	40	2	2	53	2	12	2	NA
1	1	7	0	44	1	2	0	1	30000	1	1	10	15	8	21	2	10	40	1	2	50	2	15	2	NA
1	1	7	0	44	1	1	0	1	96000	1	1	3	3	2	5	1	5	40	1	2	52	2	15	2	NA
1	1	7	17670.08	39	1	2	2	1	22002	1	1	8	11	17	40	5	10	40	1	1	39	2	15	2	16.75
1	1	7	13158.22	39	1	1	2	1	30000	1	1	6	8	22	51	10	6	40	1	1	49	2	15	2	20
1	1	7	0	43	1	1	0	1	51000	1	1	10	15	8	21	2	10	50	2	2	47	2	15	2	NA
1	1	7	13545.95	39	7	1	2	1	34000	1	1	12	20	20	48	8	12	40	1	2	46	2	7	2	17
1	2	7	15529.45	44	1	2	2	1	75000	1	1	3	3	1	2	1	3	40	1	2	61	2	15	2	29.76
1	1	7	0	44	1	2	0	1	48000	1	1	10	16	10	25	2	10	28	1	2	34	2	12	1	NA
1	1	7	16136.44	34	1	1	2	1	50000	1	1	3	3	19	43	7	3	40	1	1	24	2	7	2	24.05
1	1	7	14499.1	37	1	2	2	1	12000	1	1	10	16	14	35	3	10	40	1	1	45	2	9	2	9
1	1	7	15514.76	39	4	2	2	1	41568	1	1	10	16	2	6	1	10	40	1	2	61	2	11	2	21.65
1	1	7	16121.18	39	7	1	2	1	9600	2	7	11	18	13	32	3	11	-4	1	1	22	2	1	1	7.65
1	1	7	15097.41	41	5	1	2	1	60000	1	1	3	3	20	48	8	3	40	1	2	41	2	12	2	30
1	1	7	0	33	3	1	0	1	55000	1	1	12	20	22	51	10	12	40	1	1	61	2	7	2	NA
1	1	7	0	39	1	1	0	1	26000	1	1	3	3	19	43	7	3	40	1	1	36	2	8	2	NA
1	1	7	0	40	1	1	0	1	22000	3	4	5	7	17	40	5	5	40	1	1	25	2	13	2	NA
1	1	7	0	39	7	1	0	1	25000	1	1	10	15	13	33	3	11	35	2	2	31	2	7	2	NA
1	4	7	0	43	1	2	0	1	22000	1	1	10	15	8	22	2	10	40	1	2	29	2	12	2	NA
1	1	7	0	40	5	1	0	1	38000	1	1	12	20	16	38	4	12	53	4	2	25	2	11	2	NA
1	4	7	0	44	7	2	0	1	45000	1	1	10	15	8	21	2	10	40	2	2	31	2	15	2	NA
1	2	7	12816.69	44	2	2	2	1	32000	1	1	8	12	17	40	4	5	32	2	2	31	2	9	1	8.15
1	1	7	15764.99	40	1	1	2	1	93600	1	1	9	14	1	1	1	9	40	1	1	35	2	14	2	45
1	1	7	0	39	7	1	0	1	30002	1	1	6	8	22	51	10	6	40	1	2	19	2	15	2	NA
1	1	7	18897.2	32	4	2	2	1	13000	1	1	9	14	14	35	3	11	30	3	1	61	2	4	1	8
1	1	7	0	40	7	1	0	1	48000	1	1	5	7	16	38	4	5	40	1	1	40	2	13	2	NA
1	4	7	0	43	1	1	0	1	45000	1	1	10	15	8	21	2	10	40	1	1	33	2	15	2	NA
1	1	7	0	34	1	2	0	1	9600	2	7	10	16	15	37	3	10	20	1	1	60	2	12	1	NA
1	1	7	0	44	1	2	0	1	8000	2	7	9	13	9	23	2	9	15	1	1	28	2	12	1	NA
1	3	7	16169.54	44	7	1	2	1	60000	1	1	10	16	10	27	2	10	40	4	2	34	2	6	2	26.425
1	1	7	0	39	1	2	0	1	20000	1	1	5	7	22	51	10	5	36	1	2	33	2	11	2	NA
1	1	7	12991.96	35	7	2	2	1	11000	1	1	10	16	11	28	3	10	35	1	1	56	2	4	2	7.25
1	1	7	12535	39	1	2	2	1	150	4	12	10	15	13	33	3	10	4	2	2	42	2	7	1	9.37
1	3	7	19761.39	39	7	1	2	1	30000	1	1	10	15	20	48	8	10	40	1	1	30	2	12	2	26
1	1	7	17223.62	41	1	2	2	1	36000	1	1	10	16	17	40	5	10	40	1	1	36	2	13	2	21.925
1	3	7	0	43	7	1	0	1	43000	1	1	13	21	8	21	2	13	55	1	1	27	2	12	2	NA
1	1	7	0	40	1	2	0	1	24000	3	4	9	14	16	39	4	9	40	1	1	35	2	14	2	NA
1	1	7	0	43	1	1	0	1	16000	3	3	5	6	16	38	4	5	40	1	2	27	2	14	2	NA
1	1	7	0	38	1	1	0	1	19000	1	1	5	7	22	51	10	5	40	1	1	53	2	8	2	NA
1	1	7	0	43	1	2	0	1	150000	1	1	8	11	2	7	1	8	50	1	2	45	2	16	2	NA
1	1	7	13580.91	39	1	1	2	1	35360	1	1	3	3	21	49	9	3	45	1	2	50	2	12	2	16
1	4	7	0	40	1	1	0	1	30000	1	1	13	21	12	30	3	13	60	1	1	21	2	11	2	NA
1	1	7	15669.24	39	1	1	2	1	20800	1	1	5	7	16	38	4	5	32	1	2	26	2	6	1	10
1	1	7	15112.82	39	1	1	2	1	50000	1	1	2	2	19	47	7	3	40	1	1	27	2	10	2	17
1	1	8	2385.68	41	1	2	2	1	27500	1	1	9	13	17	40	5	9	-4	1	2	55	2	16	1	9
1	4	8	2685.03	39	1	2	2	0	0	5	13	15	23	24	53	2	10	-4	1	2	53	2	5	1	NA
1	3	8	2385.79	43	5	2	0	1	50872	1	1	10	15	8	21	2	10	50	1	2	59	2	12	2	20.34
1	1	8	2459	45	1	1	2	1	80000	1	1	12	20	5	13	2	12	55	1	2	48	2	14	2	16.781818
1	1	8	3194.29	39	5	1	2	1	27000	3	4	3	3	19	46	7	3	-4	1	2	44	2	9	1	NA
1	1	8	3551.44	43	7	1	2	1	22000	3	4	9	13	4	12	2	9	40	1	2	26	2	7	2	18.75
1	1	8	0	39	1	1	0	1	24000	1	1	3	3	22	51	10	3	40	1	2	54	1	9	2	NA
1	1	8	2320.68	44	1	2	0	1	53000	1	1	10	15	8	21	2	10	50	1	2	58	2	13	2	16.16
1	1	8	2486.06	40	7	1	2	1	73000	1	1	10	16	10	27	2	4	40	1	2	55	2	3	2	14
1	1	8	2780.17	43	3	2	0	1	60000	1	1	10	16	10	24	2	10	53	1	2	47	2	16	2	13.056604
1	1	8	3930.78	39	1	2	2	1	20000	1	1	10	16	2	6	1	10	40	1	2	37	2	12	2	9.375
1	1	8	3983.32	39	7	1	2	1	4684	2	7	11	18	13	33	3	11	18	1	2	23	2	14	1	10
1	1	8	0	39	7	1	0	1	6000	3	6	3	3	19	44	7	3	40	3	2	18	2	13	2	NA
1	3	8	2795.2	40	1	2	2	1	26000	1	1	13	21	12	30	3	13	40	1	2	61	2	14	2	12.5
1	1	8	3956.55	40	7	2	2	1	8000	2	7	11	18	13	33	3	11	20	1	2	25	2	11	1	8
1	1	8	2458.88	39	1	1	2	1	47000	1	1	5	7	4	12	2	5	40	1	2	50	2	14	2	50.475
1	1	8	3476.85	43	1	1	2	1	23000	1	1	7	10	17	40	5	7	40	1	2	26	2	8	2	10.33
1	1	8	3520.72	39	1	1	2	1	15000	1	1	5	7	17	40	5	5	40	1	2	49	2	8	2	7
1	1	8	0	43	5	1	0	1	22560	1	1	7	10	9	23	2	7	46	2	2	45	2	12	2	NA
1	1	8	0	40	1	2	0	1	26000	1	1	5	7	16	38	4	5	50	1	2	29	2	14	2	NA
1	3	8	0	43	1	2	0	1	34000	1	1	10	15	8	21	2	10	49	1	2	36	2	13	2	NA
1	1	8	3494.64	44	1	1	2	1	94000	1	1	8	11	1	1	1	8	40	1	2	62	2	13	2	46.625
1	1	8	3658.32	40	6	1	2	1	17000	3	4	4	4	20	48	8	4	40	1	2	45	2	6	2	13
1	1	8	0	39	7	1	0	1	7000	4	8	11	18	13	33	3	11	10	1	1	22	2	6	1	NA
1	1	8	4215.23	39	1	2	2	1	27000	1	1	9	13	7	19	2	9	40	1	2	30	2	13	2	13.6
1	4	8	3297.32	39	1	2	2	1	16000	1	1	10	15	17	40	5	10	40	1	2	55	2	11	2	10
1	1	8	3250.37	40	7	2	2	1	22275	1	1	10	16	11	28	3	10	36	3	2	55	2	8	2	10.04
1	1	8	4670.1	39	1	1	2	1	95000	1	1	5	6	16	39	4	5	60	1	2	36	2	13	2	30.45
1	1	8	3852.54	42	4	2	2	1	32000	1	1	10	16	17	40	5	10	41	1	2	53	2	13	2	19.75
1	1	8	0	40	1	1	0	1	75000	1	1	9	14	22	50	10	9	48	1	2	37	2	13	2	NA
1	1	8	0	40	1	2	0	1	63000	1	1	5	7	16	38	4	5	55	1	2	45	2	14	2	NA
1	4	8	1149.51	43	1	1	2	1	72000	1	1	13	21	12	30	3	13	50	1	2	46	2	13	2	20
1	1	8	1174.11	39	5	1	0	1	72000	1	1	4	4	19	46	7	6	40	1	2	51	2	12	2	24.1
1	1	8	1141.16	36	1	2	2	1	13000	1	1	5	7	16	38	4	5	35	1	2	44	2	13	2	7.25
1	1	8	0	39	1	1	0	1	150000	1	1	9	14	1	3	1	9	75	4	2	57	2	15	2	NA
1	1	8	1139.93	40	1	1	2	1	89000	1	1	2	2	19	47	7	3	40	1	2	60	2	15	2	37.19
1	1	8	1220.67	40	1	1	2	1	76000	1	1	2	2	19	47	7	3	-4	1	2	40	2	13	1	29.35
1	3	8	1171.89	40	7	2	2	1	41640	1	1	13	21	2	7	1	13	46	1	2	39	2	13	2	17.391304
1	1	8	1393.6	37	7	2	2	1	3000	2	7	10	16	17	40	5	10	10	1	2	18	2	16	1	5.8
1	1	8	1059.47	42	5	2	2	1	16000	1	1	10	16	17	40	5	10	50	1	2	54	2	5	2	16.5
1	4	8	0	39	1	2	0	1	17500	1	1	10	15	8	22	2	10	40	1	2	48	2	13	2	NA
1	1	8	0	43	1	1	0	1	36000	1	1	13	21	7	19	4	8	-4	1	2	30	2	12	1	NA
1	1	8	1268.22	39	1	1	0	1	60000	1	1	2	2	19	44	7	3	48	1	2	33	2	13	2	22
1	3	8	0	39	7	1	0	1	6650	2	7	11	17	8	22	2	11	16	6	2	27	1	11	1	NA
1	1	8	0	41	1	1	0	1	56000	1	1	2	2	20	48	8	3	42	1	2	52	2	14	2	NA
1	4	8	1179.47	39	1	2	2	1	39000	3	3	10	15	13	32	3	10	40	1	2	62	2	15	2	22.5
1	1	8	1268.23	42	5	1	2	1	16000	3	4	5	7	16	39	4	5	60	1	2	39	2	10	2	10
1	4	8	1102.11	44	1	2	2	1	60000	1	1	10	15	8	20	2	10	40	1	2	52	2	15	2	28.85
1	1	8	1268.23	39	1	1	2	1	157000	1	1	2	2	1	3	1	3	60	1	2	36	2	16	2	22.5
1	1	8	0	40	1	2	0	1	35000	1	1	12	20	20	48	8	3	40	1	2	27	2	14	2	NA
1	1	8	6106.08	39	6	2	2	1	40000	1	1	10	16	11	28	3	10	38	1	2	30	2	11	2	15
1	1	8	6380.38	43	1	2	2	1	30000	1	1	9	13	9	23	2	9	-4	1	2	34	2	13	1	14.5
1	2	8	6406.86	45	5	2	2	1	10500	3	6	10	15	21	49	9	10	40	1	2	51	2	11	2	43.75
1	1	8	6578.67	43	5	1	2	1	34000	1	1	4	4	21	49	9	4	50	1	2	50	2	15	2	24.6
1	1	8	0	40	7	2	0	1	10000	1	1	10	16	1	3	5	10	10	1	1	22	2	3	1	NA
1	1	8	6487.13	43	1	1	2	1	44000	1	1	11	17	9	23	2	10	50	2	2	39	2	15	2	18
1	1	8	5869.49	43	1	2	2	1	34000	1	1	10	16	3	8	2	10	-4	1	2	37	2	15	1	NA
1	1	8	6073.71	39	4	2	2	1	17000	2	7	11	18	14	35	3	11	-4	1	2	29	2	8	1	7.85
1	1	8	5529.59	45	1	2	2	1	65000	2	7	10	16	10	24	2	10	-4	4	2	44	2	16	1	NA
1	2	8	0	43	1	2	0	1	20002	1	1	13	21	16	39	4	13	35	1	1	48	2	13	2	NA
1	4	8	6133.15	44	1	2	0	1	74000	1	1	10	15	8	21	2	10	40	1	2	39	2	14	2	35.575
1	1	8	0	40	1	2	0	1	28000	1	1	10	16	17	40	5	10	40	1	1	29	2	14	2	NA
1	4	8	0	40	7	2	0	1	45000	1	1	13	21	12	30	3	13	40	6	2	31	2	12	2	NA
1	1	8	0	37	7	1	0	1	7500	2	7	5	7	20	48	8	5	15	1	2	18	2	14	1	NA
1	2	8	0	43	5	1	0	1	42000	1	1	13	21	17	40	5	13	40	1	2	59	2	15	2	NA
1	1	8	0	39	1	2	0	1	17280	3	2	4	5	17	40	3	8	40	6	2	32	2	14	2	NA
1	1	8	6651.38	43	1	1	2	1	30000	3	4	12	20	20	48	8	12	40	1	2	57	2	11	2	13
1	1	8	6346.55	40	7	2	0	1	38000	1	1	10	16	17	40	5	10	40	1	2	28	2	11	2	18.275
1	1	8	6387.17	43	1	1	0	1	85265	1	1	12	20	8	21	2	12	40	1	2	60	2	16	2	41
1	1	8	6578.67	37	1	1	2	1	15000	1	1	3	3	19	44	7	3	40	1	2	51	2	14	2	31.27
1	1	8	7046.12	40	1	1	2	1	20000	1	1	5	7	22	51	10	5	40	1	1	22	2	11	2	12.025
1	1	8	0	40	7	1	0	1	20800	1	1	4	5	21	49	9	4	40	4	2	40	2	13	2	NA
1	1	8	0	39	1	1	0	1	70000	1	1	3	3	1	1	1	3	40	1	2	45	1	15	2	NA
1	1	8	6253.21	40	7	2	2	1	6500	3	6	4	4	17	40	5	8	40	1	1	26	2	12	2	18.25
1	1	8	0	35	1	1	0	1	25000	1	1	5	7	21	49	9	5	40	1	1	40	2	7	2	NA
1	1	8	6633.57	43	1	2	2	1	8500	2	7	7	10	17	40	5	7	16	1	2	45	2	16	1	9.95
1	1	8	0	43	1	1	0	1	51000	1	1	7	10	20	48	8	7	40	1	2	46	2	11	2	NA
1	1	8	0	46	1	1	0	1	78600	1	1	10	15	1	3	1	10	45	1	2	36	2	14	2	NA
1	1	8	6601.8	43	5	2	2	1	15000	4	11	11	17	9	23	2	11	-4	1	2	45	2	13	1	15
1	1	8	5495.47	40	1	2	2	1	10585	4	8	5	7	17	40	5	5	35	1	2	43	2	12	2	10
1	1	8	6163.91	40	1	1	2	1	26345	3	4	9	13	3	8	2	9	48	1	2	48	2	12	2	30.91
1	1	8	0	39	1	1	0	1	32000	1	1	5	6	22	51	10	5	40	1	1	37	2	11	2	NA
1	1	8	5456.88	39	4	2	2	1	40000	1	1	10	16	17	40	5	10	40	1	2	58	2	10	2	20
1	1	8	0	45	1	1	0	1	125000	1	1	10	16	10	24	2	10	40	1	2	38	2	15	2	NA
1	1	8	7121.44	43	1	1	2	1	52000	1	1	11	18	13	33	3	11	35	1	2	38	2	14	2	25
1	1	8	10248.24	42	5	2	2	1	12980	2	7	10	16	15	37	3	10	30	1	1	65	2	9	1	8
1	1	8	7797.49	40	1	2	2	1	30000	1	1	9	14	17	40	5	10	40	2	1	27	2	11	2	16.25
1	3	8	8347.31	43	1	1	2	1	75000	1	1	10	16	10	25	2	10	-4	1	2	25	2	4	1	22
1	1	8	8631.85	37	7	2	2	1	32000	1	1	10	16	8	21	2	10	40	2	1	22	2	5	2	8
1	1	8	7275.13	43	1	2	2	1	70000	1	1	10	16	2	5	1	10	40	1	2	34	2	12	2	33.65
1	1	8	7327.12	38	7	2	2	1	15000	1	1	4	5	21	49	9	4	40	1	1	31	2	4	2	7
1	3	8	6993.24	44	1	2	0	1	30000	3	4	10	15	8	21	2	10	40	1	2	36	2	14	2	14.425
1	2	8	0	40	5	1	0	1	60000	1	1	13	21	3	8	2	13	40	2	2	58	2	15	2	NA
1	1	8	0	43	1	2	0	1	58000	1	1	8	11	2	5	1	8	40	1	2	27	2	15	2	NA
1	1	8	0	40	7	2	0	1	37500	1	1	4	4	3	8	2	7	40	1	2	27	2	10	2	NA
1	4	8	0	43	1	2	0	1	10000	4	9	10	15	8	21	2	10	24	1	2	44	2	13	1	NA
1	3	8	7344.14	43	5	2	2	1	46600	1	1	10	15	1	2	1	10	40	1	1	32	2	11	2	22.4
1	2	8	0	39	1	2	0	1	33280	1	1	13	21	1	1	1	13	40	1	1	52	2	15	2	NA
1	1	8	5512.15	39	1	2	2	1	40000	1	1	5	7	22	51	10	5	40	1	2	59	2	14	2	11.8
1	1	8	10477.94	39	1	1	2	1	35000	1	1	2	2	19	47	7	3	40	1	1	56	2	11	2	16.75
1	1	8	0	39	5	2	0	1	21000	1	1	5	7	17	40	5	5	40	2	2	50	2	8	2	NA
1	1	8	6774.36	40	7	2	2	1	5000	4	9	10	16	11	28	3	10	10	1	1	24	2	2	1	12
1	1	8	0	41	7	2	0	1	7200	3	6	4	4	4	12	2	4	40	1	1	24	2	2	2	NA
1	1	8	17985.24	44	1	2	2	1	52000	1	1	10	16	10	25	2	10	40	1	2	34	2	15	2	25
1	1	8	13976.08	39	6	1	2	1	22000	1	1	5	7	22	51	10	5	48	2	2	58	2	9	2	21
1	1	8	19642.03	38	1	1	2	1	14500	1	1	11	17	14	35	3	4	50	1	1	28	2	11	2	12.55
1	1	8	16009.51	40	7	2	2	1	11100	2	7	11	18	11	28	3	11	32	1	2	48	2	6	1	6.65625
1	1	8	12615.67	42	1	2	2	1	72000	1	1	10	16	10	27	2	10	40	1	1	41	2	16	2	35
1	1	8	13956.01	41	1	2	2	1	60000	2	7	10	16	10	25	2	10	36	1	2	56	2	13	2	45
1	3	8	14788.03	43	1	2	2	1	24000	1	1	9	14	1	3	1	9	40	1	1	56	2	16	2	13
1	1	8	0	39	1	1	0	1	65000	1	1	3	3	2	5	1	3	40	1	1	39	2	13	2	NA
1	1	8	0	35	1	2	0	1	15000	1	1	10	16	14	35	3	10	40	1	1	61	2	13	2	NA
1	1	8	0	42	1	2	0	1	35000	1	1	4	5	17	40	5	8	40	1	1	30	2	16	2	NA
1	1	8	0	39	1	1	0	1	12000	3	4	3	3	19	44	7	3	40	1	1	35	2	6	2	NA
1	1	8	0	43	1	2	0	1	85000	1	1	10	16	10	25	2	10	40	4	2	45	2	14	2	NA
1	4	8	0	44	1	2	0	1	69000	3	2	10	15	8	21	2	10	61	1	2	50	2	15	2	NA
1	1	8	0	43	1	1	0	1	100000	1	1	3	3	1	1	1	3	60	1	2	35	2	16	2	NA
1	1	8	17005.39	38	1	1	2	1	66000	1	1	4	5	21	49	9	4	-4	1	2	47	2	11	1	20.67
1	3	8	10688.76	43	7	2	2	1	42000	1	1	10	15	17	40	5	10	40	3	2	46	2	12	2	20.2
1	4	8	0	40	1	2	0	1	7002	4	10	10	15	14	35	3	10	35	1	2	37	2	8	2	NA
1	1	8	28764.17	43	1	1	2	1	42000	1	1	5	6	16	38	4	5	-4	3	2	33	2	3	1	NA
1	1	8	0	41	6	2	0	1	8000	1	1	10	16	11	28	3	10	40	1	1	36	2	8	2	NA
1	1	8	13406.63	43	1	2	2	1	27000	1	1	11	18	13	32	3	11	60	1	2	55	2	14	2	7.5
1	1	8	17356.67	43	1	1	2	1	120000	1	1	9	13	1	3	1	9	60	1	2	40	2	15	2	35.25
1	1	8	17277.26	43	7	2	2	1	52000	1	1	10	15	8	21	2	10	-4	1	2	34	2	11	1	NA
1	1	8	0	43	5	2	0	1	21000	1	1	10	16	8	21	2	10	-4	1	2	45	2	15	1	NA
1	1	8	6702.84	43	1	1	2	1	180000	1	1	8	11	1	1	1	9	50	1	2	50	2	15	2	55.76
1	2	8	0	39	1	1	0	1	50000	1	1	4	4	21	49	9	13	40	1	1	53	2	8	2	NA
1	4	8	0	43	1	2	0	1	58000	3	4	10	15	8	22	2	10	40	1	2	51	2	8	2	NA
1	1	8	0	40	1	2	0	1	12000	3	5	12	20	11	28	3	10	36	1	2	29	2	15	2	NA
1	3	8	6570.1	43	1	1	2	1	45000	1	1	10	15	9	23	2	10	40	1	2	48	2	15	2	21.625
1	1	8	7960.48	43	1	1	2	1	67000	1	1	3	3	19	45	7	3	40	1	2	34	2	11	2	NA
1	1	8	6620.82	39	3	1	2	1	6500	4	11	3	3	19	44	7	3	40	1	1	45	2	11	2	13.75
1	4	8	0	40	1	1	0	1	60000	1	1	10	15	14	34	3	10	40	1	2	56	2	15	2	NA
1	1	8	6592.32	43	1	1	2	0	0	5	13	15	23	24	53	9	4	30	1	2	63	2	12	1	10
1	1	8	0	40	5	1	0	1	52000	1	1	5	7	19	43	7	5	40	1	2	57	2	13	2	NA
1	1	8	0	39	5	1	0	1	15000	1	1	5	7	14	35	3	5	40	1	2	63	2	13	2	NA
1	1	8	12039.93	43	7	1	2	1	3500	2	7	12	20	9	23	2	12	4	3	2	25	2	15	1	31.25
1	1	8	6758.67	40	1	2	2	1	35000	1	1	10	16	17	40	5	10	36	1	2	44	2	14	2	18.694444
1	1	8	7449.58	41	7	2	2	1	20000	1	1	12	20	15	36	3	12	40	1	2	28	2	10	2	16.825
1	1	8	0	39	1	2	0	1	30000	1	1	7	10	17	40	5	7	40	1	2	33	2	13	2	NA
1	1	8	0	43	1	2	0	1	6568	4	10	9	14	14	35	3	9	35	1	2	39	2	6	2	NA
1	1	8	5000.75	39	5	2	2	1	34000	2	7	5	7	16	38	4	5	32	1	1	52	2	9	1	20.83
1	1	8	5080.6	40	7	2	2	1	15000	4	9	5	7	16	39	4	5	48	4	2	22	2	15	2	13
1	1	8	5321.5	39	7	1	2	1	19240	1	1	3	3	19	46	7	3	35	1	2	28	2	15	2	22
1	1	8	3052.19	39	6	2	2	1	25000	1	1	11	17	16	39	4	11	40	1	1	40	2	6	2	12
1	1	8	4971.96	39	7	1	2	1	169000	1	1	12	20	15	37	3	11	35	1	2	38	2	15	2	15.371429
1	1	8	4182.69	40	5	2	2	1	27000	1	1	5	7	16	39	4	5	20	1	2	38	2	11	1	16.88
1	1	8	5968.62	39	7	1	2	1	40000	1	1	12	20	20	48	8	12	40	1	2	24	2	12	2	19.225
1	1	8	5439.69	39	1	1	2	1	50000	1	1	8	11	17	40	5	8	40	1	1	48	2	13	2	24.05
1	1	8	0	40	5	1	0	1	26000	2	7	11	18	15	37	3	11	32	1	1	60	1	7	1	NA
1	1	8	0	39	7	2	0	1	53790	1	1	9	14	17	40	5	9	40	1	1	26	2	10	2	NA
1	1	8	0	39	7	1	0	1	19000	1	1	5	6	17	40	5	5	40	1	1	20	2	7	2	NA
1	1	8	0	39	1	2	0	1	49000	1	1	11	18	17	40	5	11	40	1	2	39	2	15	2	NA
1	1	8	0	39	4	2	0	1	38480	1	1	11	18	13	32	3	11	40	4	2	53	2	11	2	NA
1	1	8	0	39	1	2	0	1	20000	1	1	11	17	16	39	4	11	40	1	2	48	2	12	2	NA
1	1	8	0	41	1	1	0	1	29000	1	1	11	17	4	12	2	11	40	4	2	28	2	7	2	NA
1	1	8	0	39	1	1	0	1	45000	1	1	10	16	6	17	2	10	40	1	2	39	2	12	2	NA
1	1	8	5460.81	37	7	1	2	1	63000	3	3	3	3	19	44	7	3	-4	1	2	27	2	13	1	16.74
1	1	8	6867.48	39	1	1	2	1	35000	1	1	4	4	21	49	9	4	40	1	1	30	2	14	2	17
1	1	8	5632.17	41	5	2	2	0	0	5	13	15	23	24	53	4	5	40	1	2	48	2	8	2	9.09
1	4	8	4833.22	40	1	2	2	1	40000	1	1	10	16	17	40	5	10	46	1	2	57	2	15	2	16.717391
1	3	8	4441.53	39	1	2	2	1	35000	1	1	13	21	6	17	2	13	40	1	2	26	2	14	2	18.38
1	1	9	0	39	1	2	0	1	33000	1	1	10	16	17	40	5	10	40	1	2	45	1	13	2	NA
1	1	9	12885.98	40	7	1	2	1	11000	3	4	5	7	22	51	10	6	50	1	2	38	2	11	2	35.38
1	1	9	15469.05	37	7	1	2	1	13000	2	7	11	18	13	33	3	11	30	1	2	20	2	9	1	8.55
1	4	9	11640.92	42	1	2	0	1	32000	1	1	13	21	2	7	1	13	40	1	2	37	2	14	2	18
1	1	9	11854.33	39	7	2	2	1	10260	2	7	11	17	15	37	3	11	12	4	2	27	2	7	1	8.55
1	3	9	10774.14	43	1	2	2	1	81860	1	1	13	21	1	1	1	13	40	1	2	48	2	16	2	39.35
1	1	9	9027.65	39	5	2	2	1	21000	1	1	10	16	14	35	3	8	-4	1	2	57	1	2	1	8
1	4	9	0	39	1	2	0	1	10000	4	9	10	15	17	40	5	10	12	1	2	47	2	14	1	NA
1	1	9	13529.09	43	1	2	2	1	35000	3	5	5	7	17	40	5	5	40	4	2	32	2	15	2	33.65
1	1	9	14189.87	37	7	2	2	1	9000	4	9	11	18	13	33	3	11	18	1	2	18	2	16	1	8.75
1	4	9	10583.85	40	1	1	0	1	76000	1	1	3	3	19	43	7	3	40	1	2	62	2	14	2	32.5
1	1	9	14137.13	43	1	1	2	1	95000	1	1	3	3	2	5	1	3	50	1	2	28	2	15	2	36.54
1	1	9	11147.17	44	1	1	2	1	52000	1	1	9	13	2	6	1	9	40	1	2	58	2	11	2	25
1	1	9	10704.37	40	1	1	0	1	67000	1	1	7	10	17	40	5	7	40	1	2	61	2	13	2	25.04
1	1	9	13059.82	43	5	1	2	1	35000	1	1	4	5	17	40	5	4	40	1	2	38	2	14	2	16.825
1	1	9	9141.66	39	5	2	2	1	35000	1	1	11	17	17	40	5	11	40	1	2	56	2	10	2	17
1	1	9	0	39	3	1	0	0	0	5	13	15	23	24	53	3	8	40	6	1	29	2	6	2	NA
1	4	9	0	39	1	1	0	1	30000	1	1	10	15	14	35	3	10	40	4	2	52	2	8	2	NA
1	2	9	0	40	1	2	0	1	12000	4	9	13	21	17	40	5	13	15	1	2	48	2	13	1	NA
1	1	9	0	40	1	2	0	1	48000	1	1	10	16	10	27	2	5	35	2	2	31	2	5	2	NA
1	1	9	0	39	1	1	0	1	36000	1	1	5	7	16	39	4	5	40	1	2	35	2	13	2	NA
1	1	9	0	43	1	1	0	1	35000	3	3	11	18	1	3	3	11	45	1	2	47	2	11	2	NA
1	4	9	10151.79	44	1	2	1	1	98000	1	1	10	15	1	3	1	10	50	1	2	54	1	16	2	39.62
1	1	9	13791.89	43	7	1	2	1	47000	1	1	4	5	21	49	9	4	40	1	2	29	2	16	2	23.075
1	4	9	0	45	1	2	0	1	44000	2	7	13	21	7	18	2	13	28	1	2	41	2	15	1	NA
1	1	9	13080.2	36	7	1	2	1	8750	4	8	11	18	13	32	3	11	16	1	2	37	2	13	1	10
1	1	9	15469.05	39	7	1	2	1	13300	3	3	5	7	17	40	5	5	35	1	2	20	2	5	2	9.5
1	4	9	0	39	7	1	0	1	6000	4	10	10	15	19	44	3	10	23	1	2	27	2	13	1	NA
1	1	9	7256.17	40	5	2	2	1	30000	1	1	8	12	16	39	4	8	50	1	2	58	2	9	2	11.54
1	2	9	8166.67	40	1	2	0	1	30000	1	1	6	8	17	40	5	6	-4	1	2	54	2	13	1	NA
1	1	9	6290.69	40	7	1	2	1	8000	3	5	5	7	16	39	4	5	40	4	2	19	2	2	2	9
